CODI_ENS,MUNICIPI,ANY_ELECCIO,SIGLES_CANDIDATURA,VOTS,% VOTS,REGIDORS
2500960009,Albi,2007,CIU,292,47.25,3
2500960009,Albi,2011,TFA-AM,327,52.49,4
2500960009,Albi,2011,CiU,281,45.1,3
2500960009,Albi,2015,CiU,310,56.06,4
2500960009,Albi,2015,TFA - AM,229,41.41,3
2500960009,Albi,2019,TFA - AM,187,35.21,2
2500960009,Albi,2019,JxCAT - JUNTS,333,62.71,5
4300220002,Albinyana,1979,A.I.A.,167,98.82,7
4300220002,Albinyana,1983,CiU,155,43.06,3
4300220002,Albinyana,1983,PSC-PSOE,197,54.72,4
4300220002,Albinyana,1987,CiU,194,52.15,4
4300220002,Albinyana,1987,PSC-PSOE,172,46.24,3
4300220002,Albinyana,1991,IMA,308,61.85,5
4300220002,Albinyana,1991,CiU,184,36.95,2
4300220002,Albinyana,1995,IMA-FIC,405,52.32,5
4300220002,Albinyana,1995,CIU,332,42.89,4
4300220002,Albinyana,1995,IC-EV,25,3.22,0
4300220002,Albinyana,1999,PSCPMC,435,43.45,4
4300220002,Albinyana,1999,CIU,562,56.14,5
4300220002,Albinyana,2003,CIU,713,54.68,5
4300220002,Albinyana,2003,PSC-PM,583,44.71,4
4300220002,Albinyana,2007,PSC-PM,603,42.14,5
4300220002,Albinyana,2007,CIU,788,55.07,6
4300220002,Albinyana,2007,PXC,10,0.7,0
4300220002,Albinyana,2007,PP,15,1.05,0
4300220002,Albinyana,2011,CiU,839,59.5,7
4300220002,Albinyana,2011,PP,30,2.13,0
4300220002,Albinyana,2011,PSC-PM,436,30.92,4
4300220002,Albinyana,2011,ERC-AM,86,6.1,0
4300220002,Albinyana,2015,ERC-AM,190,14,1
4300220002,Albinyana,2015,CiU,624,45.98,6
4300220002,Albinyana,2015,PSC-CP,445,32.79,4
4300220002,Albinyana,2015,PP,70,5.16,0
4300220002,Albinyana,2019,PP,13,0.95,0
4300220002,Albinyana,2019,PSC-CP,376,27.7,3
4300220002,Albinyana,2019,ERC-AM,128,9.43,1
4300220002,Albinyana,2019,JUNTS,712,52.46,6
4300220002,Albinyana,2019,Cs,117,8.62,1
4300380001,Albiol,1979,PTC-UC,0,0,0
4300380001,Albiol,1979,CC-UCD,27,100,5
4300380001,Albiol,1983,IND.,31,96.88,5
4300380001,Albiol,1987,PSC-PSOE,6,16.67,0
4300380001,Albiol,1987,CiU,30,83.33,1
4300380001,Albiol,1991,CiU,52,78.79,5
4300380001,Albiol,1991,PSC-PSOE,18,27.27,0
4300380001,Albiol,1995,CIU,62,87.32,5
4300380001,Albiol,1995,PSC (PSC-PSOE),8,11.26,0
4300380001,Albiol,1999,PSCPMC,29,29.9,0
4300380001,Albiol,1999,INDEP,1,1.03,0
4300380001,Albiol,1999,CIU,67,69.07,5
4300380001,Albiol,1999,IEA-FIC,2,2.06,0
4300380001,Albiol,1999,PP,1,1.03,0
4300380001,Albiol,2003,PP,3,2.4,0
4300380001,Albiol,2003,PSC-PM,58,46.4,4
4300380001,Albiol,2003,CIU,62,49.6,1
4300380001,Albiol,2007,PP,3,1.61,0
4300380001,Albiol,2007,PSC-PM,141,75.81,6
4300380001,Albiol,2007,ERC-AM,4,2.15,0
4300380001,Albiol,2007,CIU,35,18.82,1
4300380001,Albiol,2011,PP,24,10.04,0
4300380001,Albiol,2011,PSC-PM,119,49.79,4
4300380001,Albiol,2011,CiU,87,36.4,3
4300380001,Albiol,2015,PP,2,0.79,0
4300380001,Albiol,2015,PSC-CP,51,20.16,1
4300380001,Albiol,2015,ERC-MES-AM,108,42.69,3
4300380001,Albiol,2015,CiU,91,35.97,3
4300380001,Albiol,2019,ERC-MES-AM,102,36.69,3
4300380001,Albiol,2019,CP,48,17.26,1
4300380001,Albiol,2019,UxA-JUNTS,96,34.53,3
4300380001,Albiol,2019,PODEMOS,30,10.79,0
1700460009,Albons,1979,CiU,247,99.2,7
1700460009,Albons,1983,PSC-PSOE,173,52.58,4
1700460009,Albons,1983,CiU,153,46.5,3
1700460009,Albons,1987,CiU,247,91.48,7
1700460009,Albons,1991,CiU,204,88.31,7
1700460009,Albons,1995,CIU,232,95.86,7
1700460009,Albons,1999,CIU,150,39.26,3
1700460009,Albons,1999,U.P.M.,226,59.16,4
1700460009,Albons,2003,IDA-PM,112,29.95,2
1700460009,Albons,2003,CIU,258,68.98,5
1700460009,Albons,2007,PM,224,62.92,5
1700460009,Albons,2007,CIU,112,31.46,2
1700460009,Albons,2011,CiU,220,76.66,7
1700460009,Albons,2015,CiU,232,90.27,7
1700460009,Albons,2019,JxCAT - JUNTS,345,90.78,7
4300430008,Alcanar,1979,U.C.I.,1370,38.33,5
4300430008,Alcanar,1979,PSUC,737,20.62,3
4300430008,Alcanar,1979,CC-UCD,1237,34.61,5
4300430008,Alcanar,1979,ERC-FNC,228,6.38,0
4300430008,Alcanar,1983,ERC,86,2.1,0
4300430008,Alcanar,1983,PSUC,1244,30.43,4
4300430008,Alcanar,1983,AP-PDP-UL,599,14.65,2
4300430008,Alcanar,1983,C.D.S.,96,2.35,0
4300430008,Alcanar,1983,CiU,835,20.43,3
4300430008,Alcanar,1983,PSC-PSOE,1206,29.5,4
4300430008,Alcanar,1987,PSC-PSOE,935,21.86,3
4300430008,Alcanar,1987,ERC,407,9.52,1
4300430008,Alcanar,1987,C.D.S.,73,1.71,0
4300430008,Alcanar,1987,CiU,994,23.24,3
4300430008,Alcanar,1987,IC,1495,34.95,5
4300430008,Alcanar,1987,A.P.,349,8.16,1
4300430008,Alcanar,1991,CiU,327,7.6,1
4300430008,Alcanar,1991,PDM-IC,1581,36.72,5
4300430008,Alcanar,1991,PSC-PSOE,1259,29.25,4
4300430008,Alcanar,1991,PP,460,10.69,1
4300430008,Alcanar,1991,C.U.P.,88,2.04,0
4300430008,Alcanar,1991,ERC,532,12.36,2
4300430008,Alcanar,1995,PP,513,10.96,1
4300430008,Alcanar,1995,IPA (1),1584,33.86,5
4300430008,Alcanar,1995,PSC (PSC-PSOE),1000,21.37,3
4300430008,Alcanar,1995,ERC,655,14,2
4300430008,Alcanar,1995,UILC-FIC,416,8.89,1
4300430008,Alcanar,1995,CIU,452,9.66,1
4300430008,Alcanar,1999,APAL,1607,33.88,5
4300430008,Alcanar,1999,ERC-AM,542,11.42,2
4300430008,Alcanar,1999,PSCPMC,908,19.14,3
4300430008,Alcanar,1999,PP,522,11,1
4300430008,Alcanar,1999,UC,266,5.6,0
4300430008,Alcanar,1999,CIU,476,10.03,1
4300430008,Alcanar,1999,UILC-FIC,345,7.27,1
4300430008,Alcanar,2003,UK,210,4.15,0
4300430008,Alcanar,2003,UILC-IPE-FI,271,5.36,0
4300430008,Alcanar,2003,ICV-A-EPM,278,5.5,1
4300430008,Alcanar,2003,APAL,1076,21.27,3
4300430008,Alcanar,2003,PP,542,10.72,1
4300430008,Alcanar,2003,PSC-PM,1448,28.63,5
4300430008,Alcanar,2003,ERC-AM,604,11.94,2
4300430008,Alcanar,2003,UPLEC,178,3.52,0
4300430008,Alcanar,2003,CIU,401,7.93,1
4300430008,Alcanar,2007,ICV-UK-EPM,302,6.21,1
4300430008,Alcanar,2007,EBIN,207,4.26,0
4300430008,Alcanar,2007,CIU-PA I LC,1179,24.25,3
4300430008,Alcanar,2007,ESQUERRA-AM,1481,30.47,4
4300430008,Alcanar,2007,PP,608,12.51,2
4300430008,Alcanar,2007,PSC-PM,980,20.16,3
4300430008,Alcanar,2011,ERC-AM,1734,38.04,8
4300430008,Alcanar,2011,PP,827,18.14,3
4300430008,Alcanar,2011,IC-E,206,4.52,0
4300430008,Alcanar,2011,PSC-PM,756,16.59,3
4300430008,Alcanar,2011,PCPC,54,1.18,0
4300430008,Alcanar,2011,CiU,865,18.98,3
4300430008,Alcanar,2015,ERC-AM,2120,48.53,7
4300430008,Alcanar,2015,CiU,612,14.01,2
4300430008,Alcanar,2015,PP,467,10.69,1
4300430008,Alcanar,2015,SOM ALCANAR,95,2.17,0
4300430008,Alcanar,2015,CUP ALCANAR,460,10.53,1
4300430008,Alcanar,2015,PSC-CP,540,12.36,2
4300430008,Alcanar,2019,PSC-CP,355,7.91,1
4300430008,Alcanar,2019,PP,232,5.17,0
4300430008,Alcanar,2019,JUNTS,484,10.79,1
4300430008,Alcanar,2019,ERC-AM,2451,54.64,8
4300430008,Alcanar,2019,D't - F IC,359,8,1
4300430008,Alcanar,2019,CUP-AMUNT,548,12.21,2
2501000000,Alcanó,1979,A.E. IND/2,54,36.99,2
2501000000,Alcanó,1979,A.E. IND/1,92,63.01,5
2501000000,Alcanó,1983,PSC-PSOE,134,60.63,4
2501000000,Alcanó,1983,CiU,87,39.37,3
2501000000,Alcanó,1987,PSC-PSOE,120,99.17,7
2501000000,Alcanó,1991,CiU,140,62.5,5
2501000000,Alcanó,1991,PSC-PSOE,84,37.5,2
2501000000,Alcanó,1995,CIU,130,99.23,7
2501000000,Alcanó,1999,CIU,128,97.7,7
2501000000,Alcanó,2003,CIU,108,96.43,7
2501000000,Alcanó,2007,IA-PM,113,95.76,7
2501000000,Alcanó,2011,IA-PM,79,71.82,5
2501000000,Alcanó,2015,IpA -AM,97,76.38,5
2501000000,Alcanó,2015,PP,4,3.15,0
2501000000,Alcanó,2019,IxA - AM,129,90.2,5
2501000000,Alcanó,2019,PP,0,0,0
2501000000,Alcanó,2019,IxA - CP,1,0.69,0
2501170005,Alcarràs,1979,PSC-PSOE,597,34.02,4
2501170005,Alcarràs,1979,CC-UCD,527,30.03,3
2501170005,Alcarràs,1979,ERC,630,35.9,4
2501170005,Alcarràs,1983,ERC,558,32.42,4
2501170005,Alcarràs,1983,AP-PDP-UL,292,16.97,2
2501170005,Alcarràs,1983,I.D.A.,268,15.57,1
2501170005,Alcarràs,1983,PSC-PSOE,595,34.57,4
2501170005,Alcarràs,1987,CiU,976,43.65,5
2501170005,Alcarràs,1987,PSC-PSOE,1104,49.37,6
2501170005,Alcarràs,1987,A.P.,143,6.4,0
2501170005,Alcarràs,1991,PSC-PSOE,1047,48.29,6
2501170005,Alcarràs,1991,ERC,240,11.07,1
2501170005,Alcarràs,1991,PP,93,4.29,0
2501170005,Alcarràs,1991,CiU,772,35.61,4
2501170005,Alcarràs,1995,PSC (PSC-PSOE),720,30.07,3
2501170005,Alcarràs,1995,ERC,295,12.32,1
2501170005,Alcarràs,1995,PP,186,7.76,1
2501170005,Alcarràs,1995,CIU,1170,48.87,6
2501170005,Alcarràs,1999,ERC-AM,337,12.56,1
2501170005,Alcarràs,1999,PSCPMC,399,14.88,1
2501170005,Alcarràs,1999,CIU,1808,67.43,9
2501170005,Alcarràs,1999,PP,108,4.02,0
2501170005,Alcarràs,2003,ERC-AM,618,22.76,2
2501170005,Alcarràs,2003,PSC-PM,438,16.13,2
2501170005,Alcarràs,2003,PP,68,2.5,0
2501170005,Alcarràs,2003,CIU,1557,57.35,7
2501170005,Alcarràs,2007,ESQUERRA-AM,530,17.82,2
2501170005,Alcarràs,2007,CIU,1352,45.46,7
2501170005,Alcarràs,2007,PP,248,8.34,1
2501170005,Alcarràs,2007,ICV-EUIA-EPM,69,2.32,0
2501170005,Alcarràs,2007,PSC-PM,704,23.67,3
2501170005,Alcarràs,2011,PSC-PM,457,14.47,2
2501170005,Alcarràs,2011,PP,386,12.22,1
2501170005,Alcarràs,2011,ERC-AM,1079,34.16,5
2501170005,Alcarràs,2011,CiU,1148,36.34,5
2501170005,Alcarràs,2015,SA,554,18.93,2
2501170005,Alcarràs,2015,PP,203,6.94,1
2501170005,Alcarràs,2015,ERC-AM,1330,45.45,7
2501170005,Alcarràs,2015,MEA-E,170,5.81,0
2501170005,Alcarràs,2015,CiU,606,20.71,3
2501170005,Alcarràs,2019,ERC-AM,1173,33.77,5
2501170005,Alcarràs,2019,PP,95,2.73,0
2501170005,Alcarràs,2019,Cs,155,4.46,0
2501170005,Alcarràs,2019,SA,712,20.5,3
2501170005,Alcarràs,2019,JxCAT - JUNTS,998,28.73,4
2501170005,Alcarràs,2019,PSC-CP,297,8.55,1
2501220002,Alcoletge,1979,D.IND.,521,97.57,9
2501220002,Alcoletge,1983,PSC-PSOE,180,23.17,2
2501220002,Alcoletge,1983,I.P.A.,582,74.9,7
2501220002,Alcoletge,1987,CiU,266,33.46,3
2501220002,Alcoletge,1987,PSC-PSOE,497,62.52,6
2501220002,Alcoletge,1991,PSC-PSOE,425,48.35,5
2501220002,Alcoletge,1991,CiU,172,19.57,2
2501220002,Alcoletge,1991,PP,203,23.09,2
2501220002,Alcoletge,1991,ERC,72,8.19,0
2501220002,Alcoletge,1995,PSC (PSC-PSOE),311,31.73,3
2501220002,Alcoletge,1995,CIU,525,53.57,5
2501220002,Alcoletge,1995,PP,134,13.67,1
2501220002,Alcoletge,1999,PP,58,5.47,0
2501220002,Alcoletge,1999,CIU,368,34.74,3
2501220002,Alcoletge,1999,ERC-AM,520,49.1,5
2501220002,Alcoletge,1999,PSCPMC,110,10.38,1
2501220002,Alcoletge,2003,ERC-AM,673,59.72,6
2501220002,Alcoletge,2003,PP,42,3.73,0
2501220002,Alcoletge,2003,CIU,383,33.98,3
2501220002,Alcoletge,2007,ESQUERRA-AM,352,26.81,3
2501220002,Alcoletge,2007,CIU,265,20.18,2
2501220002,Alcoletge,2007,PSC-PM,542,41.28,6
2501220002,Alcoletge,2007,PP,51,3.88,0
2501220002,Alcoletge,2007,ICV-EUIA-EPM,81,6.17,0
2501220002,Alcoletge,2011,PSC-PM,577,44.18,5
2501220002,Alcoletge,2011,IA - AM,270,20.67,2
2501220002,Alcoletge,2011,PP,128,9.8,1
2501220002,Alcoletge,2011,CiU,295,22.59,3
2501220002,Alcoletge,2015,CiU,348,25.74,3
2501220002,Alcoletge,2015,ERC-AM,397,29.36,3
2501220002,Alcoletge,2015,PSC-CP,523,38.68,5
2501220002,Alcoletge,2015,PP,64,4.73,0
2501220002,Alcoletge,2019,PSC-CP,388,24.95,3
2501220002,Alcoletge,2019,Cs,134,8.61,1
2501220002,Alcoletge,2019,PRIMÀRIES,835,53.69,6
2501220002,Alcoletge,2019,PP,36,2.31,0
2501220002,Alcoletge,2019,ERC-AM,146,9.38,1
4300560009,Alcover,1979,A.A.,583,37.71,4
4300560009,Alcover,1979,ERC-FNC,336,21.73,2
4300560009,Alcover,1979,CiU,609,39.39,5
4300560009,Alcover,1983,CiU,1076,62.12,7
4300560009,Alcover,1983,UDPM,451,26.04,3
4300560009,Alcover,1983,ERC,188,10.85,1
4300560009,Alcover,1987,PSC-PSOE,593,34.72,4
4300560009,Alcover,1987,CiU,1061,62.12,7
4300560009,Alcover,1991,JUPA,81,4.43,0
4300560009,Alcover,1991,CiU,863,47.21,6
4300560009,Alcover,1991,VAI,501,27.41,3
4300560009,Alcover,1991,PSC-PSOE,353,19.31,2
4300560009,Alcover,1995,CIU,998,56.13,7
4300560009,Alcover,1995,PSC (PSC-PSOE),484,27.22,3
4300560009,Alcover,1995,PP,227,12.76,1
4300560009,Alcover,1999,PSCPMC,210,9.25,1
4300560009,Alcover,1999,CIU,711,31.34,4
4300560009,Alcover,1999,ERC-AM,241,10.62,1
4300560009,Alcover,1999,AC,974,42.94,5
4300560009,Alcover,1999,PP,102,4.49,0
4300560009,Alcover,2003,ApCANVI,1646,68.3,8
4300560009,Alcover,2003,ERC-AM,185,7.68,1
4300560009,Alcover,2003,CIU,534,22.16,2
4300560009,Alcover,2007,APC-PM,1460,70.84,8
4300560009,Alcover,2007,ERC-AM,224,10.87,1
4300560009,Alcover,2007,CIU,327,15.87,2
4300560009,Alcover,2011,PP,104,4.84,0
4300560009,Alcover,2011,ApC-PM,1194,55.56,8
4300560009,Alcover,2011,SI,378,17.59,2
4300560009,Alcover,2011,CiU,405,18.85,3
4300560009,Alcover,2015,A.P.C,1008,45.04,7
4300560009,Alcover,2015,CiU,134,5.99,0
4300560009,Alcover,2015,CUP-PA,450,20.11,3
4300560009,Alcover,2015,PP,73,3.26,0
4300560009,Alcover,2015,ERC-AM,167,7.46,1
4300560009,Alcover,2015,SI-Solidaritat,374,16.71,2
4300560009,Alcover,2019,A.p.C,1345,52.64,7
4300560009,Alcover,2019,PP,66,2.58,0
4300560009,Alcover,2019,JUNTS,245,9.58,1
4300560009,Alcover,2019,ERC-AM,175,6.84,1
4300560009,Alcover,2019,CUP-AMUNT,701,27.43,4
4390440003,Aldea,1983,PSC-PSOE,528,6.62,0
4390440003,Aldea,1983,IND/1,5352,67.13,8
4390440003,Aldea,1983,AP-PDP-UL,2088,26.19,3
4390440003,Aldea,1987,I.U.A.,1652,80.23,10
4390440003,Aldea,1987,A.P.,246,11.95,1
4390440003,Aldea,1987,PSC-PSOE,146,7.09,0
4390440003,Aldea,1991,PSC-PSOE,148,7.48,0
4390440003,Aldea,1991,A.E. IND/1,1524,77.01,10
4390440003,Aldea,1991,PP,296,14.96,1
4390440003,Aldea,1995,PSC (PSC-PSOE),92,4.28,0
4390440003,Aldea,1995,ADI-UPL,1406,65.45,8
4390440003,Aldea,1995,PP,350,16.29,2
4390440003,Aldea,1995,CIU,268,12.47,1
4390440003,Aldea,1999,IUA,1033,48,6
4390440003,Aldea,1999,PSCPMC-IE,114,5.29,0
4390440003,Aldea,1999,CIU,523,24.3,3
4390440003,Aldea,1999,PP,464,21.56,2
4390440003,Aldea,2003,PP,204,8.92,1
4390440003,Aldea,2003,PSC-PM,316,13.82,1
4390440003,Aldea,2003,IPE-FIC,505,22.09,3
4390440003,Aldea,2003,CIU,589,25.77,3
4390440003,Aldea,2003,ERC-AM,632,27.65,3
4390440003,Aldea,2007,ESQUERRA-AM,1069,48.04,6
4390440003,Aldea,2007,IPA-FIC,427,19.19,2
4390440003,Aldea,2007,PP,128,5.75,0
4390440003,Aldea,2007,PSC-PM,253,11.37,1
4390440003,Aldea,2007,IPE,5,0.22,0
4390440003,Aldea,2007,CIU,326,14.65,2
4390440003,Aldea,2011,PSC-PM,181,8.15,1
4390440003,Aldea,2011,PP,93,4.19,0
4390440003,Aldea,2011,CiU,716,32.24,4
4390440003,Aldea,2011,ERC-AM,1193,53.71,6
4390440003,Aldea,2015,ERC-AM,1332,64.72,8
4390440003,Aldea,2015,CiU,646,31.39,3
4390440003,Aldea,2019,JUNTS,1048,49.48,6
4390440003,Aldea,2019,PODEMOS,127,5.99,0
4390440003,Aldea,2019,AeP - ERC - AM,897,42.35,5
4300690004,Aldover,1979,CiU,187,36.59,3
4300690004,Aldover,1979,CC-UCD,311,60.86,4
4300690004,Aldover,1983,PSC-PSOE,173,30.62,2
4300690004,Aldover,1983,AP-PDP-UL,246,43.54,3
4300690004,Aldover,1983,CiU,144,25.49,2
4300690004,Aldover,1987,A.P.,252,47.55,3
4300690004,Aldover,1987,PSC-PSOE,143,26.98,2
4300690004,Aldover,1987,CiU,131,24.72,2
4300690004,Aldover,1991,CiU,90,15.25,1
4300690004,Aldover,1991,PP,287,48.64,4
4300690004,Aldover,1991,PSC-PSOE,86,14.58,1
4300690004,Aldover,1991,IND/1,120,20.34,1
4300690004,Aldover,1995,PP,324,53.73,4
4300690004,Aldover,1995,PSC (PSC-PSOE),118,19.56,1
4300690004,Aldover,1995,CIU,156,25.87,2
4300690004,Aldover,1999,PP,220,35.59,3
4300690004,Aldover,1999,CIU,174,28.15,2
4300690004,Aldover,1999,PSCPMC,202,32.68,2
4300690004,Aldover,2003,CIU,172,28.43,2
4300690004,Aldover,2003,PP,79,13.06,1
4300690004,Aldover,2003,PSC-PM,343,56.69,4
4300690004,Aldover,2007,PSC-PM,354,58.51,4
4300690004,Aldover,2007,PP,72,11.9,1
4300690004,Aldover,2007,CIU,163,26.94,2
4300690004,Aldover,2011,CiU,164,28.37,2
4300690004,Aldover,2011,PP,27,4.67,0
4300690004,Aldover,2011,PSC-PM,367,63.49,5
4300690004,Aldover,2015,CiU,128,23.06,2
4300690004,Aldover,2015,PSC-CP,222,40,3
4300690004,Aldover,2015,APA-E,183,32.97,2
4300690004,Aldover,2019,PSC-CP,223,40.61,3
4300690004,Aldover,2019,ERCA - AM,316,57.55,4
4300750006,Aleixar,1979,CiU,251,62.59,5
4300750006,Aleixar,1979,PSUC,146,36.41,2
4300750006,Aleixar,1979,PTC-UC,0,0,0
4300750006,Aleixar,1983,UDPM,116,30.21,2
4300750006,Aleixar,1983,CiU,266,69.27,5
4300750006,Aleixar,1987,AE-1,62,14.03,1
4300750006,Aleixar,1987,PSC-PSOE,83,18.78,1
4300750006,Aleixar,1987,CiU,244,55.2,4
4300750006,Aleixar,1987,A.P.,53,11.99,1
4300750006,Aleixar,1991,ERC,195,43.82,3
4300750006,Aleixar,1991,CiU,211,47.42,4
4300750006,Aleixar,1991,PP,38,8.54,0
4300750006,Aleixar,1995,ERC,215,41.91,3
4300750006,Aleixar,1995,CIU,296,57.69,4
4300750006,Aleixar,1999,CIU,284,92.81,7
4300750006,Aleixar,2003,CIU,263,88.26,7
4300750006,Aleixar,2007,ESQUERRA-AM,161,31.38,3
4300750006,Aleixar,2007,PP,6,1.17,0
4300750006,Aleixar,2007,PIA-FIC,45,8.77,0
4300750006,Aleixar,2007,PSC-PM,87,16.96,1
4300750006,Aleixar,2007,CIU,208,40.55,3
4300750006,Aleixar,2011,ERC-AM,144,29.39,2
4300750006,Aleixar,2011,PSC-PM,67,13.67,1
4300750006,Aleixar,2011,CiU,273,55.71,4
4300750006,Aleixar,2015,ERA - AM,219,43.89,3
4300750006,Aleixar,2015,PP,22,4.41,0
4300750006,Aleixar,2015,CiU,250,50.1,4
4300750006,Aleixar,2019,ERC-AM,64,12.67,1
4300750006,Aleixar,2019,SOM-HI - F IC,177,35.04,2
4300750006,Aleixar,2019,JUNTS,262,51.88,4
0800390004,Alella,1979,C.I.A.P.A,582,38.44,4
0800390004,Alella,1979,C.D. ALELLA,930,61.43,7
0800390004,Alella,1983,PSC-PSOE,583,29.88,3
0800390004,Alella,1983,PSUC,159,8.15,1
0800390004,Alella,1983,AP-PDP-UL,521,26.7,3
0800390004,Alella,1983,CiU,673,34.5,4
0800390004,Alella,1987,CiU,1145,47.18,7
0800390004,Alella,1987,A.P.,316,13.02,1
0800390004,Alella,1987,PSC-PSOE,743,30.61,4
0800390004,Alella,1987,IC,178,7.33,1
0800390004,Alella,1991,PER ALELLA,194,7.52,1
0800390004,Alella,1991,CiU,744,28.85,4
0800390004,Alella,1991,PSC-PSOE,364,14.11,2
0800390004,Alella,1991,IC,240,9.31,1
0800390004,Alella,1991,PP,487,18.88,2
0800390004,Alella,1991,ERC,488,18.92,3
0800390004,Alella,1995,PP,694,18.48,2
0800390004,Alella,1995,ACA,237,6.31,1
0800390004,Alella,1995,ERC,622,16.56,2
0800390004,Alella,1995,CIU,1427,38.01,6
0800390004,Alella,1995,PSC (PSC-PSOE),375,9.98,1
0800390004,Alella,1995,IC-EV,333,8.87,1
0800390004,Alella,1999,PSCPMC,576,16.04,2
0800390004,Alella,1999,ERC-AM,540,15.04,2
0800390004,Alella,1999,CIU,963,26.83,4
0800390004,Alella,1999,IC-V-EPM,332,9.25,1
0800390004,Alella,1999,ACC,345,9.61,1
0800390004,Alella,1999,PP,692,19.28,3
0800390004,Alella,2003,PP,636,15.34,2
0800390004,Alella,2003,ERC-AM,1074,25.9,4
0800390004,Alella,2003,CIU,1015,24.48,3
0800390004,Alella,2003,PSC-PM,599,14.44,2
0800390004,Alella,2003,ICV-EPM,425,10.25,1
0800390004,Alella,2003,LL S D'A,269,6.49,1
0800390004,Alella,2007,ESQUERRA-LAGARN,1502,37.29,6
0800390004,Alella,2007,ICV-EUIA-EPM,157,3.9,0
0800390004,Alella,2007,PSC-PM,358,8.89,1
0800390004,Alella,2007,G D'A,275,6.83,1
0800390004,Alella,2007,C.O.R.,395,9.81,1
0800390004,Alella,2007,PP,417,10.35,1
0800390004,Alella,2007,CIU,764,18.97,3
0800390004,Alella,2011,ERC-SxA-AM,1588,38.81,6
0800390004,Alella,2011,PSC-PM,261,6.38,1
0800390004,Alella,2011,ICV-EUiA-E,165,4.03,0
0800390004,Alella,2011,C.O.R.,66,1.61,0
0800390004,Alella,2011,CiU,868,21.21,3
0800390004,Alella,2011,PP,474,11.58,1
0800390004,Alella,2011,Gd'A,523,12.78,2
0800390004,Alella,2015,ERC + SxA -,2070,48.24,7
0800390004,Alella,2015,UMdC,92,2.14,0
0800390004,Alella,2015,GENT D'ALELLA,547,12.75,2
0800390004,Alella,2015,CiU,493,11.49,1
0800390004,Alella,2015,AP-CP,300,6.99,1
0800390004,Alella,2015,PP,320,7.46,1
0800390004,Alella,2015,APA-CUP-PA,396,9.23,1
0800390004,Alella,2019,AP-PSC-CP,440,9.14,1
0800390004,Alella,2019,Cs,441,9.16,1
0800390004,Alella,2019,ERC+SxA - AM,1974,41.01,7
0800390004,Alella,2019,gdA,459,9.53,1
0800390004,Alella,2019,PP,144,2.99,0
0800390004,Alella,2019,JxCat-JUNTS,688,14.29,2
0800390004,Alella,2019,AA - CUP - AMUN,477,9.91,1
0800390004,Alella,2019,A. Avancem,148,3.07,0
4300810007,Alfara de Carles,1979,CC-UCD,225,73.05,5
4300810007,Alfara de Carles,1979,CD,83,26.95,2
4300810007,Alfara de Carles,1983,GRUPO IND.,189,59.06,4
4300810007,Alfara de Carles,1983,AP-PDP-UL,130,40.63,3
4300810007,Alfara de Carles,1987,CiU,226,76.35,6
4300810007,Alfara de Carles,1987,A.P.,69,23.31,1
4300810007,Alfara de Carles,1991,CiU,166,54.97,4
4300810007,Alfara de Carles,1991,PSC-PSOE,79,26.16,2
4300810007,Alfara de Carles,1991,PP,57,18.87,1
4300810007,Alfara de Carles,1995,PP,109,35.97,2
4300810007,Alfara de Carles,1995,CIU,193,63.69,5
4300810007,Alfara de Carles,1999,PP,89,31.89,2
4300810007,Alfara de Carles,1999,CIU,179,64.15,5
4300810007,Alfara de Carles,2003,PP,16,5.11,0
4300810007,Alfara de Carles,2003,CIU,180,57.51,4
4300810007,Alfara de Carles,2003,PM-PSC-PSOE,114,36.42,3
4300810007,Alfara de Carles,2007,PSC-PM,152,49.84,4
4300810007,Alfara de Carles,2007,CIU,146,47.87,3
4300810007,Alfara de Carles,2011,PSC-PM,183,59.8,4
4300810007,Alfara de Carles,2011,CiU,115,37.58,3
4300810007,Alfara de Carles,2015,CiU,47,17.87,1
4300810007,Alfara de Carles,2015,PSC-CP,213,80.99,6
4300810007,Alfara de Carles,2019,EA - AM,177,90.76,7
2501380001,Alfarràs,1979,A.E. IND.,551,31.91,3
2501380001,Alfarràs,1979,AEDEMA,1172,67.86,8
2501380001,Alfarràs,1983,CiU,480,26.95,3
2501380001,Alfarràs,1983,AP-PDP-UL,202,11.34,1
2501380001,Alfarràs,1983,PSC-PSOE,635,35.65,4
2501380001,Alfarràs,1983,UIP,445,24.99,3
2501380001,Alfarràs,1987,PSC-PSOE,691,38.16,5
2501380001,Alfarràs,1987,CiU,827,45.67,5
2501380001,Alfarràs,1987,IC,194,10.71,1
2501380001,Alfarràs,1987,A.P.,70,3.87,0
2501380001,Alfarràs,1991,PSC-PSOE,491,26.4,3
2501380001,Alfarràs,1991,PP,356,19.14,2
2501380001,Alfarràs,1991,CiU,989,53.17,6
2501380001,Alfarràs,1995,CIU,799,43.28,5
2501380001,Alfarràs,1995,PSC (PSC-PSOE),407,22.04,2
2501380001,Alfarràs,1995,ERC,273,14.78,2
2501380001,Alfarràs,1995,PP,346,18.74,2
2501380001,Alfarràs,1999,ERC-L'A,392,22.13,2
2501380001,Alfarràs,1999,PSCPMC,278,15.69,2
2501380001,Alfarràs,1999,PP,303,17.1,2
2501380001,Alfarràs,1999,CIU,770,43.47,5
2501380001,Alfarràs,2003,AIPN,195,10.58,1
2501380001,Alfarràs,2003,CIU,1124,60.99,8
